Polymer Type,Unnamed: 1,Polymer,He,H2,O2,N2,CO2,CH4,Unnamed: 18,Unnamed: 19,Unnamed: 20,log10_He,log10_H2,log10_O2,log10_N2,log10_CO2,log10_CH4,log10_He_Bayesian,log10_H2_Bayesian,log10_O2_Bayesian,log10_N2_Bayesian,log10_CO2_Bayesian,log10_CH4_Bayesian,log10_He_etree,log10_H2_etree,log10_O2_etree,log10_N2_etree,log10_CO2_etree,log10_CH4_etree
Uncategorised,TBHPF/IA,poly(tetrabromofluorene isophthalate),38.5,62.2,4.83,0.704,20.4,0.567,,Pixton 1995,http://www.researchgate.net/publication/36014648_Gas_transport_properties_of_aromatic_polyester_and_polysulfone_materials_,1.58546073,1.793790385,0.683947131,-0.152427341,1.309630167,-0.246416941,1.58546073,1.793790385,0.683947131,-0.152427341,1.309630167,-0.246416941,1.58546073,1.793790385,0.683947131,-0.152427341,1.309630167,-0.246416941
Uncategorised,TBHPF/tBIA,poly(tetrabromofluorene tetrabutyl isophthalate),94.4,137,16.8,2.85,69.5,2.77,,Pixton 1995,http://www.researchgate.net/publication/36014648_Gas_transport_properties_of_aromatic_polyester_and_polysulfone_materials_,1.974971994,2.136720567,1.225309282,0.45484486,1.841984805,0.442479769,1.974971994,2.136720567,1.225309282,0.45484486,1.841984805,0.442479769,1.974971994,2.136720567,1.225309282,0.45484486,1.841984805,0.442479769
Uncategorised,HFBPA/tBIA,poly(hexaflroup bisphenol-A tetrabutyl isophthalate),91.1,86.7,15.7,3.63,56.9,3.47,,Pixton 1995,http://www.researchgate.net/publication/36014648_Gas_transport_properties_of_aromatic_polyester_and_polysulfone_materials_,1.959518377,1.938019097,1.195899652,0.559906625,1.755112266,0.540329475,1.959518377,1.938019097,1.195899652,0.559906625,1.755112266,0.540329475,1.959518377,1.938019097,1.195899652,0.559906625,1.755112266,0.540329475
Uncategorised,HFBPA/IA,poly(hexafluoro bisphenol-A isophthalate),47.8,37.3,5.23,1.11,19.1,0.799,,Pixton 1995,http://www.researchgate.net/publication/36014648_Gas_transport_properties_of_aromatic_polyester_and_polysulfone_materials_,1.679427897,1.571708832,0.718501689,0.045322979,1.281033367,-0.097453221,1.679427897,1.571708832,0.718501689,0.045322979,1.281033367,-0.097453221,1.679427897,1.571708832,0.718501689,0.045322979,1.281033367,-0.097453221
Uncategorised,6FDA-TADPO PAAA,"poly(amide amino acid) of 2,2- and bis(3,4-dicaroxyphenyl) hexaflouropropane dianhydride tetraaminodiphenyl ether",18.9,,0.97,0.17,3.69,0.087,,Walker 1991,http://www.sciencedirect.com/science/article/pii/S0376738800823297,1.276461804,,-0.013228266,-0.769551079,0.567026366,-1.060480747,1.276461804,1.157441388,-0.013228266,-0.769551079,0.567026366,-1.060480747,1.276461804,1.169275171,-0.013228266,-0.769551079,0.567026366,-1.060480747
Uncategorised,6FDA-TADPO PYRR,"polypyrrolone of 2,2-bis(3,4-dicaroxyphenyl) hexaflouropropane dianhydride and tetraaminodiphenyl ether",89,,7.9,1.2,27.6,0.54,,Walker 1991,http://www.sciencedirect.com/science/article/pii/S0376738800823297,1.949390007,,0.897627091,0.079181246,1.440909082,-0.26760624,1.949390007,1.943419221,0.897627091,0.079181246,1.440909082,-0.26760624,1.949390007,1.739485452,0.897627091,0.079181246,1.440909082,-0.26760624
Uncategorized,PEBA,co2 in dry state,,,,,51.5,,,Shen 2016,http://dx.doi.org/10.1016/j.memsci.2016.04.045,,,,,1.711807229,,1.816929562,1.897092758,1.080640784,0.449129437,1.711807229,0.474818377,1.8416626,1.868050752,0.977702705,0.270640611,1.711807229,0.220111094
Uncategorized,UiO-66-PEBA,co2 in dry state,,,,,96.3,,,Shen 2016,http://dx.doi.org/10.1016/j.memsci.2016.04.045,,,,,1.983626287,,1.984999271,2.100008742,1.347164577,0.745997274,1.983626287,0.805255338,1.332172211,1.474046435,1.001165189,0.528847549,1.983626287,0.90140952
Uncategorized,UiO-66-PEBA-NH2,co2 in dry state,,,,,87,,,Shen 2016,http://dx.doi.org/10.1016/j.memsci.2016.04.045,,,,,1.939519253,,1.957727245,2.067082344,1.303916785,0.69782567,1.939519253,0.751636602,1.324883387,1.466711577,0.99018706,0.497285845,1.939519253,0.918500509
Uncategorized,PEBA,co2 in humid state,,,,,71.6,,,Shen 2016,http://dx.doi.org/10.1016/j.memsci.2016.04.045,,,,,1.854913022,,1.905413972,2.003922842,1.220958756,0.605422773,1.854913022,0.648785,1.323362743,1.468460707,0.994165334,0.503322437,1.854913022,0.92698783
Uncategorized,UiO-66-PEBA,co2 in humid state,,,,,139.7,,,Shen 2016,http://dx.doi.org/10.1016/j.memsci.2016.04.045,,,,,2.145196406,,2.084900445,2.220622653,1.505587174,0.922456467,2.145196406,1.001668127,1.348610232,1.480598209,0.999734598,0.562770912,2.145196406,1.025553988
Uncategorized,UiO-66-PEBA-NH2,co2 in humid state,,,,,130.2,,,Shen 2016,http://dx.doi.org/10.1016/j.memsci.2016.04.045,,,,,2.114610984,,2.06598903,2.197790292,1.475597582,0.889052525,2.114610984,0.964486945,1.352996177,1.49170281,1.006559765,0.559382096,2.114610984,1.007671754
Uncategorized,S-PEEK(H),S-PEEK membrane with H cation,,,,0.71,21.94,1.93,,Khan 2011,https://doi.org/10.1016/j.memsci.2011.01.056,,,,-0.148741651,1.341236623,0.285557309,1.124980969,1.290458611,0.53266729,-0.148741651,1.341236623,0.285557309,1.534659521,1.540425424,0.649616455,-0.148741651,1.341236623,0.285557309
Uncategorized,S-PEEK(Na),S-PEEK membrane with??Na cation,,,,0.43,14.99,0.88,,Khan 2011,https://doi.org/10.1016/j.memsci.2011.01.056,,,,-0.366531544,1.175801633,-0.055517328,1.102810013,1.229417559,0.373815164,-0.366531544,1.175801633,-0.055517328,1.353244084,1.380988373,0.442852242,-0.366531544,1.175801633,-0.055517328
Uncategorized,S-PEEK(Li),S-PEEK membrane with??Li cation,,,,0.64,21.95,1.32,,Khan 2011,https://doi.org/10.1016/j.memsci.2011.01.056,,,,-0.193820026,1.341434525,0.120573931,1.217908668,1.363128246,0.535817436,-0.193820026,1.341434525,0.120573931,1.508897737,1.538376707,0.600585348,-0.193820026,1.341434525,0.120573931
Uncategorized,S-PEEK(Mg),S-PEEK membrane with??Mg cation,,,,0.46,20.32,1.07,,Khan 2011,https://doi.org/10.1016/j.memsci.2011.01.056,,,,-0.337242168,1.307923704,0.029383778,1.114499385,1.284615899,0.440655941,-0.337242168,1.307923704,0.029383778,1.386999058,1.393323728,0.464474909,-0.337242168,1.307923704,0.029383778
Uncategorized,S-PEEK(Ba),S-PEEK membrane with??Ba cation,,,,0.41,14.56,0.83,,Khan 2011,https://doi.org/10.1016/j.memsci.2011.01.056,,,,-0.387216143,1.163161375,-0.080921908,1.095704702,1.221030133,0.358795235,-0.387216143,1.163161375,-0.080921908,1.350306121,1.394340859,0.440201244,-0.387216143,1.163161375,-0.080921908
Uncategorized,S-PEEK(Al),S-PEEK membrane with Al cation,,,,0.59,21.46,1.08,,Khan 2011,https://doi.org/10.1016/j.memsci.2011.01.056,,,,-0.229147988,1.331629718,0.033423755,1.249332162,1.385579732,0.524833685,-0.229147988,1.331629718,0.033423755,1.500834448,1.539205523,0.589765421,-0.229147988,1.331629718,0.033423755
Uncategorized,SAPO-17,Slicoaluminophosphate-17 ,,,,,10.39,0.206,,Zhong 2018,https://doi.org/10.1016/j.memsci.2016.08.010,,,,,1.016615548,-0.68613278,1.47332479,1.454654153,0.352742813,-0.473079064,1.016615548,-0.68613278,1.615681072,1.536849242,0.412121721,-0.39730878,1.016615548,-0.68613278
Uncategorized,AlPO-17,Aluminophosphate-17,,,,,5.13,0.198,,Zhong 2018,https://doi.org/10.1016/j.memsci.2016.08.010,,,,,0.710117365,-0.70333481,1.186784644,1.139748317,0.104263726,-0.624455313,0.710117365,-0.70333481,1.220587858,1.227010152,0.132613706,-0.665707272,0.710117365,-0.70333481
Various Polymers,,Poly(3-hydroxyoxetane),0.0548,0.0228,0.0038,,0.012,,,Aguilar-Vega 1993,http://dx.doi.org/10.1002/app.1993.070480111,-1.261219442,-1.642065153,-2.420216403,,-1.920818754,,-1.261219442,-1.642065153,-2.420216403,-3.040630268,-1.920818754,-2.771032148,-1.261219442,-1.642065153,-2.420216403,-3.590130439,-1.920818754,-3.335355899
Various Polymers,,Poly(ethylene/propylene(93/7 mol)-CO,0.514,,0.011,,0.0966,,,del nobile 1993,http://dx.doi.org/10.1002/app.1993.070500717,-0.289036881,,-1.958607315,,-1.015022874,,-0.289036881,-0.499979747,-1.958607315,-2.898728728,-1.015022874,-3.046831411,-0.289036881,-0.564468547,-1.958607315,-2.605089939,-1.015022874,-2.775024336
Various Polymers,,"Poly(divinyldimethylsilane-co-1,4-bis(dimethylsilyl)benzene",10.6,,1.11,0.257,4.01,0.53,,Rickle 1994,http://dx.doi.org/10.1002/app.1994.070510403,1.025305865,,0.045322979,-0.590066877,0.603144373,-0.27572413,1.025305865,1.02863556,0.045322979,-0.590066877,0.603144373,-0.27572413,1.025305865,1.042556943,0.045322979,-0.590066877,0.603144373,-0.27572413
Various Polymers,,Poly(ethylene oxide),1.7,1.8,0.68,0.25,12,0.6,,Lin 2004,http://www.sciencedirect.com/science/article/pii/S0376738804001218,0.230448921,0.255272505,-0.167491087,-0.602059991,1.079181246,-0.22184875,0.230448921,0.255272505,-0.167491087,-0.602059991,1.079181246,-0.22184875,0.230448921,0.255272505,-0.167491087,-0.602059991,1.079181246,-0.22184875
Various Polymers,PEGDMA (n=14),,,15,4.7,1.6,95,4.8,,Kusuma 2010,http://www.sciencedirect.com/science/article/pii/S0032386110008530,,1.176091259,0.672097858,0.204119983,1.977723605,0.681241237,1.001963347,1.176091259,0.672097858,0.204119983,1.977723605,0.681241237,1.08952406,1.176091259,0.672097858,0.204119983,1.977723605,0.681241237
Various Polymers,,Polyoxymethylene (Delrin),,,0.09,0.024,0.45,,,Bixler ch1 1971,,,,-1.045757491,-1.619788758,-0.346787486,,0.297180098,0.085286228,-1.045757491,-1.619788758,-0.346787486,-1.688159517,0.229863079,-0.16627031,-1.045757491,-1.619788758,-0.346787486,-1.711576796
Various Polymers,,Polydimethylsilmethylene,,,99,40,,130,,Finkelshtein 2004,,,,1.995635195,1.602059991,,2.113943352,2.110246201,2.388592824,1.995635195,1.602059991,2.722382813,2.113943352,1.983378611,2.229663794,1.995635195,1.602059991,2.734820089,2.113943352
Various Polymers,,Polydimethylsiltrimethylene,,,9.5,3,,8.4,,Finkelshtein 2004,,,,0.977723605,0.477121255,,0.924279286,1.421034382,1.585392534,0.977723605,0.477121255,1.710107254,0.924279286,1.320843011,1.462136184,0.977723605,0.477121255,1.886817344,0.924279286
Various Polymers,,Poly(phenylene sulfide) (PPS) molded,5.15,,0.19,0.046,1.6,0.066,,Aguilar-Vega 1993,http://dx.doi.org/10.1002/polb.1993.090311114,0.711807229,,-0.721246399,-1.337242168,0.204119983,-1.180456064,0.711807229,0.609739878,-0.721246399,-1.337242168,0.204119983,-1.180456064,0.711807229,0.641514238,-0.721246399,-1.337242168,0.204119983,-1.180456064
Various Polymers,,PPS biaxially oriented film,1.81,,0.12,0.021,0.58,0.025,,Aguilar-Vega 1993,http://dx.doi.org/10.1002/polb.1993.090311114,0.257678575,,-0.920818754,-1.677780705,-0.236572006,-1.602059991,0.257678575,0.153678314,-0.920818754,-1.677780705,-0.236572006,-1.602059991,0.257678575,0.045201896,-0.920818754,-1.677780705,-0.236572006,-1.602059991
Vinyl and Vinylidene Polymers,PMMA,Poly(methyl methacrylate),7.6,3.7,0.086,0.011,0.34,0.0058,,Chiou 1987,http://dx.doi.org/10.1002/app.1987.070340314,0.880813592,0.568201724,-1.065501549,-1.958607315,-0.468521083,-2.236572006,0.880813592,0.568201724,-1.065501549,-1.958607315,-0.468521083,-2.236572006,0.880813592,0.568201724,-1.065501549,-1.958607315,-0.468521083,-2.236572006
Vinyl and Vinylidene Polymers,Atactic PMMA,Poly(methyl methacrylate),9.43,4.5,0.0911,0.0117,0.361,0.0055,,Min 1988,http://dx.doi.org/10.1002/polb.1988.090260507,0.974511693,0.653212514,-1.040481623,-1.931814138,-0.442492798,-2.259637311,0.974511693,0.653212514,-1.040481623,-1.931814138,-0.442492798,-2.259637311,0.974511693,0.653212514,-1.040481623,-1.931814138,-0.442492798,-2.259637311
Vinyl and Vinylidene Polymers,Syndiotactic PMMA,Poly(methyl methacrylate),9.57,4.7,0.105,0.013,0.415,0.0064,,Min 1988,http://dx.doi.org/10.1002/polb.1988.090260507,0.980911938,0.672097858,-0.978810701,-1.886056648,-0.381951903,-2.193820026,0.980911938,0.672097858,-0.978810701,-1.886056648,-0.381951903,-2.193820026,0.980911938,0.672097858,-0.978810701,-1.886056648,-0.381951903,-2.193820026
Vinyl and Vinylidene Polymers,Isotactic PMMA,Poly(methyl methacrylate),3.75,1.29,0.0168,0.0014,0.05,0.00098,,Min 1988,http://dx.doi.org/10.1002/polb.1988.090260507,0.574031268,0.11058971,-1.774690718,-2.853871964,-1.301029996,-3.008773924,0.574031268,0.11058971,-1.774690718,-2.853871964,-1.301029996,-3.008773924,0.574031268,0.11058971,-1.774690718,-2.853871964,-1.301029996,-3.008773924
Vinyl and Vinylidene Polymers,PMA,Poly(methyl acrylate),10.6,,,0.187,6.8,0.235,,Chiou 1985,http://dx.doi.org/10.1002/app.1985.070300322,1.025305865,,,-0.728158393,0.832508913,-0.628932138,1.025305865,1.066648058,0.069439229,-0.728158393,0.832508913,-0.628932138,1.025305865,1.081445122,0.046738559,-0.728158393,0.832508913,-0.628932138
Vinyl and Vinylidene Polymers,PMA,Poly(methyl acrylate),12.4,10.6,1.06,0.24,9.58,0.29,,Mogri 2001,http://www.sciencedirect.com/science/article/pii/S0032386101002609,1.093421685,1.025305865,0.025305865,-0.619788758,0.981365509,-0.537602002,1.093421685,1.025305865,0.025305865,-0.619788758,0.981365509,-0.537602002,1.093421685,1.025305865,0.025305865,-0.619788758,0.981365509,-0.537602002
Vinyl and Vinylidene Polymers,PEA,Poly(ethyl acrylate),44,60.4,19,6.46,176,14.9,,Mogri 2001,http://www.sciencedirect.com/science/article/pii/S0032386101002609,1.643452676,1.781036939,1.278753601,0.810232518,2.245512668,1.173186268,1.643452676,1.781036939,1.278753601,0.810232518,2.245512668,1.173186268,1.643452676,1.781036939,1.278753601,0.810232518,2.245512668,1.173186268
Vinyl and Vinylidene Polymers,PDA,Poly(decyl acrylate),57,92.7,47.6,19,261,47.8,,Mogri 2001,http://www.sciencedirect.com/science/article/pii/S0032386101002609,1.755874856,1.967079734,1.677606953,1.278753601,2.416640507,1.679427897,1.755874856,1.967079734,1.677606953,1.278753601,2.416640507,1.679427897,1.755874856,1.967079734,1.677606953,1.278753601,2.416640507,1.679427897
Vinyl and Vinylidene Polymers,PTDA,Poly(tetradecyl acrylate),52.9,96.2,57.1,22.1,297,65.1,,Mogri 2001,http://www.sciencedirect.com/science/article/pii/S0032386101002609,1.723455672,1.983175072,1.756636108,1.344392274,2.472756449,1.813580989,1.723455672,1.983175072,1.756636108,1.344392274,2.472756449,1.813580989,1.723455672,1.983175072,1.756636108,1.344392274,2.472756449,1.813580989
Vinyl and Vinylidene Polymers,,Polyacrylonitrile,0.53,,0.00028,0.00016,0.0018,,,Allen 1977,http://www.sciencedirect.com/science/article/pii/S037673880083241X,-0.27572413,,-3.552841969,-3.795880017,-2.744727495,,-0.27572413,-1.243669651,-3.552841969,-3.795880017,-2.744727495,-5.017812328,-0.27572413,-0.993428177,-3.552841969,-3.795880017,-2.744727495,-3.335355899
Vinyl and Vinylidene Polymers,,Polymethacrylonitrile,,,0.0012,,0.0032,,,Allen 1977,http://www.sciencedirect.com/science/article/pii/S037673880083241X,,,-2.920818754,,-2.494850022,,-0.649321342,-1.126834667,-2.920818754,-4.018338901,-2.494850022,-4.561186939,-0.661809922,-1.162208625,-2.920818754,-3.882424459,-2.494850022,-3.335355899
Vinyl and Vinylidene Polymers,PVDC,Poly(vinylidene chloride),,,0.0053,,0.029,,,Allen 1977,http://www.sciencedirect.com/science/article/pii/S037673880083241X,,,-2.27572413,,-1.537602002,,-0.37837051,-0.689377127,-2.27572413,-3.274906883,-1.537602002,-3.582814941,-0.308492489,-0.667246845,-2.27572413,-3.025756787,-1.537602002,-3.335355899
Vinyl and Vinylidene Polymers,PVC,Poly(vinyl chloride),,,0.045,,0.16,,,Allen 1977,http://www.sciencedirect.com/science/article/pii/S037673880083241X,,,-1.346787486,,-0.795880017,,0.300747301,0.054741414,-1.346787486,-2.257317567,-0.795880017,-2.553819723,0.231843512,0.139879086,-1.346787486,-1.921620867,-0.795880017,-1.699615912
Vinyl and Vinylidene Polymers,,Poly(vinylidene cyanide-alt-vinyl acetate) P(VDCN-VAc) as cast,,,0.44,0.062,,,,Hachisuki 1988,http://dx.doi.org/10.1002/app.1988.070350518,,,-0.356547324,-1.207608311,,,0.931785152,0.835107334,-0.356547324,-1.207608311,0.254928029,-1.38127281,1.057231194,1.020228592,-0.356547324,-1.207608311,0.28460384,-1.307255942
Vinyl and Vinylidene Polymers,P(VDCN-VAc) 5 hr at 160 ??C,,,,0.16,0.0138,,,,Hachisuki 1988,http://dx.doi.org/10.1002/app.1988.070350518,,,-0.795880017,-1.860120914,,,0.730387152,0.598911835,-0.795880017,-1.860120914,-0.200853464,-2.158704089,0.745965258,0.659741705,-0.795880017,-1.860120914,-0.215561942,-2.045144674
Vinyl and Vinylidene Polymers,P(VDCN-VAc) 15 hr at 160 ??C,,,,0.128,0.011,,,,Hachisuki 1988,http://dx.doi.org/10.1002/app.1988.070350518,,,-0.89279003,-1.958607315,,,0.664313139,0.519253144,-0.89279003,-1.958607315,-0.297856042,-2.264697517,0.893393881,0.650039438,-0.89279003,-1.958607315,-0.372797465,-2.154290574
Vinyl and Vinylidene Polymers,PVC,Poly(vinyl chloride),2.05,1.7,0.0453,0.0118,0.157,0.0286,,Tikhomirov 1968,http://dx.doi.org/10.1002/macp.1968.021180112,0.311753861,0.230448921,-1.343901798,-1.928117993,-0.804100348,-1.543633967,0.311753861,0.230448921,-1.343901798,-1.928117993,-0.804100348,-1.543633967,0.311753861,0.230448921,-1.343901798,-1.928117993,-0.804100348,-1.543633967
Vinyl and Vinylidene Polymers,PVC,Poly(vinyl chloride),1.2,,0.032,0.0053,0.081,,,Shur 1976,http://dx.doi.org/10.1002/app.1976.070201116,0.079181246,,-1.494850022,-2.27572413,-1.091514981,,0.079181246,-0.215234713,-1.494850022,-2.27572413,-1.091514981,-2.49459855,0.079181246,-0.137065925,-1.494850022,-2.27572413,-1.091514981,-2.638271204
Vinyl and Vinylidene Polymers,PVC,Poly(vinyl fluoride) (Tedlar??),0.904,0.35,0.0193,0.0015,0.0663,,,Sweeting Chapt 15,,-0.04383157,-0.455931956,-1.714442691,-2.823908741,-1.178486472,,-0.04383157,-0.455931956,-1.714442691,-2.823908741,-1.178486472,-3.177450603,-0.04383157,-0.455931956,-1.714442691,-2.823908741,-1.178486472,-2.884372342
Vinyl and Vinylidene Polymers,PVC,Poly(vinyl fluoride) (Tedlar??),0.462,,0.0185,0.0016,0.092,,,Fitz 1980,,-0.335358024,,-1.732828272,-2.795880017,-1.036212173,,-0.335358024,-0.464996675,-1.732828272,-2.795880017,-1.036212173,-2.786048752,-0.335358024,-0.626372114,-1.732828272,-2.795880017,-1.036212173,-2.855463137
Vinyl and Vinylidene Polymers,PVDF,Poly(vinylidene fluoride),1.72,0.538,0.0826,0.0223,0.517,0.02,,El-Hibri 1986,http://dx.doi.org/10.1002/app.1986.070310817,0.235528447,-0.269217724,-1.083019953,-1.651695137,-0.286509457,-1.698970004,0.235528447,-0.269217724,-1.083019953,-1.651695137,-0.286509457,-1.698970004,0.235528447,-0.269217724,-1.083019953,-1.651695137,-0.286509457,-1.698970004
Vinyl and Vinylidene Polymers,PVC,Poly(vinyl chloride),,,0.124,0.022,0.54,0.024,,Tiemblo 2001,http://dx.doi.org/10.1021/ma010656s,,,-0.906578315,-1.657577319,-0.26760624,-1.619788758,0.361756162,0.233313446,-0.906578315,-1.657577319,-0.26760624,-1.619788758,0.446739172,0.393770834,-0.906578315,-1.657577319,-0.26760624,-1.619788758
Vinyl and Vinylidene Polymers,PVC,Poly(vinyl chloride),,1.88,0.07,0.01,0.25,,,Bierbrauer 2010,http://www.sciencedirect.com/science/article/pii/S0376738810005004,,0.274157849,-1.15490196,-2,-0.602059991,,0.504210311,0.274157849,-1.15490196,-2,-0.602059991,-2.328460928,0.431142575,0.274157849,-1.15490196,-2,-0.602059991,-2.118132539
Vinyl and Vinylidene Polymers,PVCF-9,,,3.57,0.19,0.02,0.79,,,Bierbrauer 2010,http://www.sciencedirect.com/science/article/pii/S0376738810005004,,0.552668216,-0.721246399,-1.698970004,-0.102372909,,0.678794322,0.552668216,-0.721246399,-1.698970004,-0.102372909,-1.906487711,0.595130988,0.552668216,-0.721246399,-1.698970004,-0.102372909,-1.642823579
Vinyl and Vinylidene Polymers,PVCF-18,,,5.31,0.36,0.06,1.54,0.06,,Bierbrauer 2010,http://www.sciencedirect.com/science/article/pii/S0376738810005004,,0.725094521,-0.443697499,-1.22184875,0.187520721,-1.22184875,0.783623723,0.725094521,-0.443697499,-1.22184875,0.187520721,-1.22184875,0.798487015,0.725094521,-0.443697499,-1.22184875,0.187520721,-1.22184875
Vinyl and Vinylidene Polymers,PVCF2-4,,,5.07,0.24,0.03,0.89,,,Bierbrauer 2010,http://www.sciencedirect.com/science/article/pii/S0376738810005004,,0.705007959,-0.619788758,-1.522878745,-0.050609993,,0.84442031,0.705007959,-0.619788758,-1.522878745,-0.050609993,-1.794879494,0.783821045,0.705007959,-0.619788758,-1.522878745,-0.050609993,-1.595596668
Vinyl and Vinylidene Polymers,PVCF2-15,,,3.53,0.19,0.02,0.68,0.03,,Bierbrauer 2010,http://www.sciencedirect.com/science/article/pii/S0376738810005004,,0.547774705,-0.721246399,-1.698970004,-0.167491087,-1.522878745,0.537728223,0.547774705,-0.721246399,-1.698970004,-0.167491087,-1.522878745,0.58823479,0.547774705,-0.721246399,-1.698970004,-0.167491087,-1.522878745
